station_id,station_name,city,country
31525.0,Trinidad Rec Center,Richmond,CAN
31414.0,Georgia Ave & Piney Branch Rd NW,Richmond,CAN
31231.0,14th & D St NW / Ronald Reagan Building,Banff,CAN
31715.0,37th & Ely Pl SE,Banff,CAN
32056.0,East West Hwy & 16th St,Banff,CAN
31909.0,Mount Vernon Ave & Four Mile Run Park,Banff,CAN
32422.0,The Mall at Prince Georges,Banff,CAN
31601.0,19th & East Capitol St SE,Dothan,US
31217.0,USDA / 12th & C St SW,Dothan,US
32049.0,WAU / Flower Ave & Division St,Dothan,US
32024.0,Fenton St & Gist Ave,Dothan,US
31624.0,North Capitol St & F St NW,Dothan,US
32014.0,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,Edmonton,CAN
31046.0,Henry St & Pendleton St,Edmonton,CAN
31003.0,Crystal Dr & 15th St S,Edmonton,CAN
31318.0,Connecticut Ave & Yuma St NW,Edmonton,CAN
32013.0,Montgomery & East Ln,Edmonton,CAN
31309.0,Fessenden St & Wisconsin Ave NW,Victoria,CAN
32088.0,Briggs Chaney Park & Ride,Victoria,CAN
32000.0,Norfolk Ave & Fairmont St,Victoria,CAN
32241.0,Reston Pkwy & Bennington Woods Rd,Victoria,CAN
31031.0,15th St & N Scott St,Victoria,CAN
32075.0,North Bethesda Metro,Richmond,CAN
31402.0,14th St Heights / 14th & Crittenden St NW,Richmond,CAN
31702.0,Randle Circle & Minnesota Ave SE,Richmond,CAN
31307.0,3000 Connecticut Ave NW / National Zoo,Richmond,CAN
32404.0,Perry & 35th St,Richmond,CAN
31915.0,Powhatan St & Bashford Ln,Greenville,US
31704.0,Nannie Helen Burroughs & Minnesota Ave NE,Greenville,US
31026.0,Washington Blvd & 10th St N,Greenville,US
31301.0,Ward Circle / American University,Greenville,US
32003.0,Montgomery Ave & Waverly St ,Greenville,US
31964.0,Virginia Theological Seminary,Calexico,US
31528.0,John McCormack Rd NE,Calexico,US
32035.0,Georgia Ave & Spring St,Calexico,US
31947.0,Rosslyn Metro / Wilson Blvd & N Moore St,Calexico,US
31207.0,Georgia Ave & Fairmont St NW,Calexico,US
31660.0,8th & K St NE,Birmingham,US
32043.0,Veterans Pl & Pershing Dr ,Birmingham,US
31075.0,Rolfe St & 9th St S,Birmingham,US
32034.0,Silver Spring Transit Center - Top Level,Birmingham,US
31817.0,1st & S Capitol St SE / Oxon Run Trail,Birmingham,US
31090.0,Long Bridge Park / Long Bridge Dr & 6th St S,Banff,CAN
32082.0,Garland Ave & Walden Rd,Banff,CAN
32064.0,Amherst Ave & Prichard Rd,Banff,CAN
31539.0,South Dakota Ave & 33rd St NE,Banff,CAN
32236.0,Vy Reston Heights,Banff,CAN
32416.0,Chillum Rd & Riggs Rd / Riggs Plaza,Calexico,US
32409.0,Southern Ave Metro,Calexico,US
31971.0,Penrose Sq/Columbia Pike & S Barton St,Calexico,US
31084.0,Ballenger Ave & Dulaney St,Calexico,US
32204.0,Tysons Corner Station,Calexico,US
31938.0,23rd St S & Hayes St,Greenville,US
31811.0,South Capitol & Atlantic St SW,Greenville,US
31804.0,Anacostia Library,Greenville,US
32253.0,Soapstone Dr Convenience Center,Greenville,US
32208.0,Tysons West Transit Center,Greenville,US
31044.0,King St & Patrick St,Calgary,CAN
31912.0,Mount Vernon Ave & Bruce St,Calgary,CAN
32240.0,Ring Rd & North Shore Dr,Calgary,CAN
31937.0,Arlington Blvd & Ft Myer Dr,Calgary,CAN
32037.0,King Farm Blvd & Pleasant Dr,Calgary,CAN
31720.0,Anacostia Roller Skating Pavilion,Dothan,US
31511.0,12th & Irving St NE,Dothan,US
31028.0,N Veitch St & Key Blvd,Dothan,US
31233.0,17th & K St NW / Farragut Square,Dothan,US
31813.0,Alabama Ave & Stanton Rd SE / Shops at Park Village,Dothan,US
31277.0,17th & G St NW,Dothan,US
32065.0,Grandview & Blueridge Ave,Dothan,US
31083.0,Potomac Greens Dr & Slaters Ln,Dothan,US
31825.0,Fort Stanton Rec Center,Dothan,US
32405.0,Largo Rd & Campus Way / Prince Georges's Comm Col,Dothan,US
31317.0,Wisconsin Ave & Ingomar St NW,Greenville,US
32200.0,Spring Hill Metro,Greenville,US
32424.0,Roosevelt Center & Crescent Rd,Greenville,US
31521.0,18th & Monroe St NE,Greenville,US
32417.0,Hyattsville Library / Adelphi Rd & Toledo Rd,Greenville,US
32410.0,Queens Chapel & Hamilton St,Banff,CAN
31072.0,31st St & S Woodrow St,Banff,CAN
32047.0,Rockville Metro West,Banff,CAN
31403.0,5th & Kennedy St NW,Banff,CAN
31803.0,Good Hope Rd & 14th St SE,Banff,CAN
31537.0,Fort Lincoln Dr & 33rd Pl NE,Dothan,US
31822.0,Stanton Square SE,Dothan,US
31204.0,20th & E St NW,Dothan,US
31422.0,Broad Branch Rd & Northampton St NW,Dothan,US
32205.0,Westpark & Jones Branch Dr,Dothan,US
32227.0,Greensboro & Pinnacle Dr,Banff,CAN
32040.0,Friendship Blvd & Willard Ave,Banff,CAN
31918.0,Madison St & Fairfax St,Banff,CAN
31411.0,Georgia & Missouri Ave NW,Banff,CAN
32401.0,Largo Town Center Metro,Banff,CAN
32044.0,Rockville Metro East,Edmonton,CAN
32223.0,North Shore Dr & Village Rd,Edmonton,CAN
31706.0,Fairfax Village,Edmonton,CAN
31038.0,Glebe Rd & 11th St N,Edmonton,CAN
31944.0,S Clark St & 33rd St,Edmonton,CAN
32239.0,Becontree Ln & Goldenrain Ct,Edmonton,CAN
32258.0,Reston Town Center Metro South,Edmonton,CAN
31721.0,Anacostia Ave & East Capitol St NE,Edmonton,CAN
32066.0,Windham Ln & Amherst Ave,Edmonton,CAN
31724.0,41st St & Alabama Ave SE / Fort Davis Rec,Edmonton,CAN
31526.0,Rhode Island & Montana Ave NE,Clanton,US
32234.0,Merrilee Dr & Lauren Elizabeth Lane,Clanton,US
31952.0,N Howard St & N Imboden St,Clanton,US
32216.0,Library St & Freedom Dr,Clanton,US
31079.0,Langston Blvd & N Cleveland St,Clanton,US
31966.0,Duke St & Jordan St,Clanton,US
32057.0,Pooks Hill Rd & Linden Ave,Clanton,US
32077.0,Rockville Pike & Old Georgetown Rd,Clanton,US
31713.0,Division Ave & Foote St NE,Clanton,US
32090.0,Stewart & April,Clanton,US
31705.0,Benning Branch Library,Calgary,CAN
31921.0,Westover Library / Washington Blvd & N McKinley Rd,Calgary,CAN
32211.0,Reston Regional Library,Calgary,CAN
32601.0,Eden Center,Calgary,CAN
32248.0,Olde Crafts Dr and Cartwright Pl,Calgary,CAN
32425.0,Crescent Rd & Ridge Rd,Clanton,US
31261.0,Virginia Ave & C St NW,Clanton,US
31063.0,S George Mason Dr & S Four Mile Run Dr,Clanton,US
31033.0,Barcroft Community Center,Clanton,US
31057.0,S Four Mile Run Dr & Shirlington Rd,Clanton,US
32228.0,Campus Commons,Richmond,CAN
32403.0,Baltimore Ave & Jefferson St,Richmond,CAN
32411.0,Northwestern High School,Richmond,CAN
31829.0,16th & Bangor St SE,Richmond,CAN
32232.0,West Falls Church Metro,Richmond,CAN
32606.0,N Roosevelt St & Roosevelt Blvd,Edmonton,CAN
32080.0,Fishers Ln & Rock Creek Mill Rd,Edmonton,CAN
31977.0,Marymount University / Yorktown Blvd & 26th St N,Edmonton,CAN
32063.0,Amherst Ave & Elkins St,Edmonton,CAN
31722.0,Woody Ward Rec Center,Edmonton,CAN
32007.0,E Montgomery Ave & Maryland Ave,Birmingham,US
31671.0,53rd & D St SE/C.W. Harris Elementary,Birmingham,US
31961.0,Fillmore & Bisdorf,Birmingham,US
32068.0,Columbus Ave & Tribeca St,Birmingham,US
31423.0,Kansas Ave & Longfellow St NW,Birmingham,US
31901.0,Washington Blvd & N Frederick St,Clanton,US
32051.0,Connecticut Ave & Chevy Chase Lake Dr,Clanton,US
31502.0,John McCormack Dr & Michigan Ave NE,Clanton,US
31717.0,Kenilworth Terr & Hayes St. NE,Clanton,US
31908.0,Radford St & Osage St,Clanton,US
32087.0,White Oak Rec Center,Greenville,US
31951.0,8th Rd & S Frederick St,Greenville,US
32041.0,Medical Center Dr & Key West Ave,Greenville,US
32221.0,Greensboro & International Dr,Greenville,US
31823.0,United Medical Center,Greenville,US
32426.0,Greenbelt Station Parkway,Banff,CAN
31956.0,Reed & Edison,Banff,CAN
32206.0,Jones Branch & Westbranch Dr,Banff,CAN
31927.0,Wheeler Ave & S. Floyd St.,Banff,CAN
32247.0,South Lakes Dr and Reston Pkwy,Banff,CAN
32252.0,Ridge Heights and Owl Cove Ln,Richmond,CAN
32023.0,Montgomery College / W Campus Dr & Mannakee St,Richmond,CAN
32256.0,North Village and Park Garden,Richmond,CAN
32218.0,Temporary Rd & Old Reston Ave,Richmond,CAN
32209.0,North Shore & Cameron Crescent Dr/Crescent Apartments,Richmond,CAN
31424.0,9th & Ingraham St NW,Dothan,US
31329.0,White House,Dothan,US
32207.0,Westpark & Park Run Dr,Dothan,US
32054.0,Lyttonsville Rd & Lyttonsville Pl,Dothan,US
31076.0,S Randolph St & Campbell Ave,Dothan,US
31716.0,Kingman Island/The Fields at RFK,Calexico,US
31824.0,Valley Ave & Wheeler Rd SE,Calexico,US
32224.0,Town Center Pkwy & Sunset Hills Rd,Calexico,US
32408.0,Oglethorpe St & 42nd Ave,Calexico,US
32094.0,Oak Leaf & Lockwood,Calexico,US
32901.0,6035 Warehouse,Richmond,CAN
32413.0,Rhode Island Ave & 39th St / Brentwood Arts Exchange,Richmond,CAN
31334.0,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,Richmond,CAN
32244.0,Vantage Hill Rd & Wainwright Dr,Richmond,CAN
32237.0,Baron Cameron Ave & North Hampton Ave,Richmond,CAN
32076.0,Citadel Ave & McGrath Blvd,Edmonton,CAN
31816.0,4th St & Mississippi Ave SE,Edmonton,CAN
31819.0,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,Edmonton,CAN
32093.0,White Oak Transit Center,Edmonton,CAN
31723.0,Ridge Rd & Southern Ave SE,Edmonton,CAN
31714.0,61st St & Banks Pl NE,Dothan,US
32017.0,Monroe St & Monroe Pl,Dothan,US
32009.0,Frederick Ave & Horners Ln,Dothan,US
32052.0,Key West Ave & Siesta Key Way,Dothan,US
32251.0,Lake Newport Rd and Autumn Ridge Cir,Dothan,US
32212.0,New Dominion Pkwy & Fountain Dr,Dothan,US
32072.0,Key West Ave & Diamondback Dr,Dothan,US
32070.0,Key West Ave & Great Seneca Hwy,Dothan,US
32018.0,Needwood Rd & Eagles Head Ct,Dothan,US
32259.0,N Shore Dr & Wainwright Dr,Dothan,US
32242.0,Inlet Ct & Wiehle Dr,Banff,CAN
32213.0,Sunset Hills & Old Reston Ave,Banff,CAN
32245.0,Links Dr & Wedge Dr,Banff,CAN
32201.0,Westpark Dr & Leesburg Pike,Banff,CAN
31710.0,Nannie Helen Burroughs Ave & 49th St NE,Banff,CAN
31932.0,Van Dorn Metro,Banff,CAN
31718.0,Ridge Rd Community Center,Banff,CAN
32069.0,Columbus Ave & Gramercy Blvd,Banff,CAN
32091.0,Stewart Ln & Old Columbia Pike,Banff,CAN
32067.0,Shady Grove Metro East,Banff,CAN
32225.0,Reston Pkwy & Spectrum Dr,Birmingham,US
32233.0,Jones Branch Drive & Scotts Crossing Rd,Birmingham,US
31957.0,King St & Kenwood Ave,Birmingham,US
31670.0,12th St & New York Ave NW,Birmingham,US
30200.0,9th St & Pennsylvania Ave NW,Birmingham,US
31678.0,4th & O St SW,Edmonton,CAN
32071.0,Corporate Blvd & Omega Dr,Edmonton,CAN
30201.0,9th & G St NW,Edmonton,CAN
31830.0,South Capitol St and Southern Ave SE,Edmonton,CAN
31210.0,17th St & Rhode Island Ave NW,Edmonton,CAN
31542.0,12th & Varnum St NE,Clanton,US
31425.0,Georgia Ave & Dahlia St NW,Clanton,US
33200.0,17th St & New York Ave NW,Clanton,US
32260.0,Vienna Metro South,Clanton,US
32262.0,District Ave & Strawberry Ln/Mosaic Market Garage,Clanton,US
31978.0,Arlington National Cemetery,Banff,CAN
31311.0,13th & O St NW/ Logan Circle,Banff,CAN
31390.0,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,Banff,CAN
31426.0,10th St & Spring Rd NW,Banff,CAN
32261.0,Vaden Dr & Royal Victoria Dr/Providence Community Center,Banff,CAN
32263.0,Gatehouse Rd & Telestar Ct,Clanton,US
32265.0,Pimmit Dr & Los Pueblos Ln,Clanton,US
32269.0,Jones Branch Dr & Blyton St,Clanton,US
32264.0,Pimmit Dr & Idyl Ln,Clanton,US
32266.0,Emma Lee St & Morris St,Clanton,US
31543.0,24th St & Rhode Island Ave NE,Calexico,US
32268.0,Arlington Blvd & Allen St,Calexico,US
32267.0,Route 29 & Bisvey Dr,Calexico,US
32270.0,Westbranch Dr & Jones Branch Dr,Calexico,US
32271.0,Madron Ln & Bermudez Ct,Calexico,US
32272.0,Madrillon Rd & Boss St,Birmingham,US
32042.0,Shady Grove Hospital,Birmingham,US
32900.0,Motivate BX Tech office,Birmingham,US
